file,line,component,kind,value,class,offbrand,form,marks
"src/components/documents/atoms.jsx","43","atoms.jsx","hex","#4d6b3d","categorical","","text","xlsx: { label: 'XLS', color: '#4d6b3d', bg: '#eaf0e6' },"
"src/components/documents/atoms.jsx","43","atoms.jsx","hex","#eaf0e6","categorical","","text","xlsx: { label: 'XLS', color: '#4d6b3d', bg: '#eaf0e6' },"
"src/components/documents/atoms.jsx","44","atoms.jsx","hex","#a85a2e","categorical","","text","ppt: { label: 'PPT', color: '#a85a2e', bg: '#f6ebe2' },"
"src/components/documents/atoms.jsx","44","atoms.jsx","hex","#f6ebe2","categorical","","text","ppt: { label: 'PPT', color: '#a85a2e', bg: '#f6ebe2' },"
"src/components/documents/atoms.jsx","45","atoms.jsx","hex","#a85a2e","categorical","","text","pptx: { label: 'PPT', color: '#a85a2e', bg: '#f6ebe2' },"
"src/components/documents/atoms.jsx","45","atoms.jsx","hex","#f6ebe2","categorical","","text","pptx: { label: 'PPT', color: '#a85a2e', bg: '#f6ebe2' },"
"src/components/documents/atoms.jsx","46","atoms.jsx","hex","#6b5a3d","categorical","","text","png: { label: 'IMG', color: '#6b5a3d', bg: '#f0ece4' },"
"src/components/documents/atoms.jsx","46","atoms.jsx","hex","#f0ece4","brand","","text","png: { label: 'IMG', color: '#6b5a3d', bg: '#f0ece4' },"
"src/components/documents/atoms.jsx","47","atoms.jsx","hex","#6b5a3d","categorical","","text","jpg: { label: 'IMG', color: '#6b5a3d', bg: '#f0ece4' },"
"src/components/documents/atoms.jsx","47","atoms.jsx","hex","#f0ece4","brand","","text","jpg: { label: 'IMG', color: '#6b5a3d', bg: '#f0ece4' },"
"src/components/documents/atoms.jsx","48","atoms.jsx","hex","#6b5a3d","categorical","","text","jpeg: { label: 'IMG', color: '#6b5a3d', bg: '#f0ece4' },"
"src/components/documents/atoms.jsx","48","atoms.jsx","hex","#f0ece4","brand","","text","jpeg: { label: 'IMG', color: '#6b5a3d', bg: '#f0ece4' },"
"src/components/documents/atoms.jsx","49","atoms.jsx","hex","#6b5a3d","categorical","","text","gif: { label: 'IMG', color: '#6b5a3d', bg: '#f0ece4' },"
"src/components/documents/atoms.jsx","49","atoms.jsx","hex","#f0ece4","brand","","text","gif: { label: 'IMG', color: '#6b5a3d', bg: '#f0ece4' },"
"src/components/documents/atoms.jsx","50","atoms.jsx","hex","#6b5a3d","categorical","","text","webp: { label: 'IMG', color: '#6b5a3d', bg: '#f0ece4' },"
"src/components/documents/atoms.jsx","50","atoms.jsx","hex","#f0ece4","brand","","text","webp: { label: 'IMG', color: '#6b5a3d', bg: '#f0ece4' },"
"src/components/documents/atoms.jsx","51","atoms.jsx","hex","#4d6b3d","categorical","","text","csv: { label: 'CSV', color: '#4d6b3d', bg: '#eaf0e6' },"
"src/components/documents/atoms.jsx","51","atoms.jsx","hex","#eaf0e6","categorical","","text","csv: { label: 'CSV', color: '#4d6b3d', bg: '#eaf0e6' },"
"src/components/documents/atoms.jsx","52","atoms.jsx","hex","#5a544c","brand","","text","txt: { label: 'TXT', color: '#5a544c', bg: '#f0ece4' },"
"src/components/documents/atoms.jsx","52","atoms.jsx","hex","#f0ece4","brand","","text","txt: { label: 'TXT', color: '#5a544c', bg: '#f0ece4' },"
"src/components/documents/atoms.jsx","70","FileTypeBadge","hex","#9c3a2e","categorical","","text","'Contract': { color: '#9c3a2e', bg: '#f7e9e6' },"
"src/components/documents/atoms.jsx","70","FileTypeBadge","hex","#f7e9e6","categorical","","text","'Contract': { color: '#9c3a2e', bg: '#f7e9e6' },"
"src/components/documents/atoms.jsx","71","FileTypeBadge","hex","#a85a2e","?","","text","'NDA': { color: '#a85a2e', bg: '#f6ebe2' },"
"src/components/documents/atoms.jsx","71","FileTypeBadge","hex","#f6ebe2","?","","text","'NDA': { color: '#a85a2e', bg: '#f6ebe2' },"
"src/components/documents/atoms.jsx","72","FileTypeBadge","hex","#3a5a7a","info?","","text","'SOW': { color: '#3a5a7a', bg: '#e8eef3' },"
"src/components/documents/atoms.jsx","72","FileTypeBadge","hex","#e8eef3","?","","text","'SOW': { color: '#3a5a7a', bg: '#e8eef3' },"
"src/components/documents/atoms.jsx","73","FileTypeBadge","hex","#6b3d4d","?","","text","'Invoice': { color: '#6b3d4d', bg: '#f3e8ec' },"
"src/components/documents/atoms.jsx","73","FileTypeBadge","hex","#f3e8ec","?","","text","'Invoice': { color: '#6b3d4d', bg: '#f3e8ec' },"
"src/components/documents/atoms.jsx","74","FileTypeBadge","hex","#4d6b3d","?","","text","'Quote': { color: '#4d6b3d', bg: '#eaf0e6' },"
"src/components/documents/atoms.jsx","74","FileTypeBadge","hex","#eaf0e6","?","","text","'Quote': { color: '#4d6b3d', bg: '#eaf0e6' },"
"src/components/documents/atoms.jsx","75","FileTypeBadge","hex","#5a544c","brand","","text","'Spec sheet': { color: '#5a544c', bg: '#f0ece4' },"
"src/components/documents/atoms.jsx","75","FileTypeBadge","hex","#f0ece4","brand","","text","'Spec sheet': { color: '#5a544c', bg: '#f0ece4' },"
"src/components/documents/atoms.jsx","76","FileTypeBadge","hex","#8a8378","type","","text","'Note': { color: '#8a8378', bg: '#f0ece4' },"
"src/components/documents/atoms.jsx","76","FileTypeBadge","hex","#f0ece4","brand","","text","'Note': { color: '#8a8378', bg: '#f0ece4' },"
"src/components/documents/atoms.jsx","94","CategoryPill","hex","#3a5a7a","categorical","","text","account: { label: 'Account', color: '#3a5a7a' },"
"src/components/documents/atoms.jsx","95","CategoryPill","hex","#6b3d4d","categorical","","text","contact: { label: 'Contact', color: '#6b3d4d' },"
"src/components/documents/atoms.jsx","96","CategoryPill","hex","#a85a2e","categorical","","text","opportunity: { label: 'Opportunity', color: '#a85a2e' },"
"src/components/documents/atoms.jsx","97","CategoryPill","hex","#4d6b3d","categorical","","text","task: { label: 'Task', color: '#4d6b3d' },"
"src/components/documents/atoms.jsx","98","CategoryPill","hex","#5a544c","brand","","text","activity: { label: 'Activity', color: '#5a544c' },"
"src/components/documents/atoms.jsx","131","LinkChip","token","T.inkMuted","neutral-status","","text","style={{ background: 'none', border: 'none', color: T.inkMuted, cursor: 'pointer', fontSize: 13, lineHeight: 1, padding: 0, flexShrink: 0 }}"
"src/components/documents/atoms.jsx","155","VisibilityControl","rgb","rgba(200,185,154,0.14)","?","","r T.r · 1px border","background: active ? 'rgba(200,185,154,0.14)' : T.surface,"
"src/components/documents/atoms.jsx","159","VisibilityControl","token","T.inkMuted","type","","text","<div style={{ fontSize: 10, color: T.inkMuted, marginTop: 1 }}>{o.hint}</div>"
"src/components/documents/atoms.jsx","169","LinkedToRow","token","T.inkMuted","type","","text","if (!links.length) return <span style={{ fontSize: 12, color: T.inkMuted, fontStyle: 'italic' }}>—</span>;"
"src/components/documents/atoms.jsx","175","LinkedToRow","token","T.inkMuted","type","","text","{extra > 0 && <span style={{ fontSize: 11, fontWeight: 700, color: T.inkMuted, flexShrink: 0 }}>+{extra}</span>}"
"src/components/layout/AppHeader.jsx","23","Icon","hex","#9c6b4a","?","","—","const p = ['#9c6b4a','#7a5a3c','#5a6e5a','#6b5a7a','#8a5a5a','#5a7a8a','#7a6b5a','#4a6b5a'];"
"src/components/layout/AppHeader.jsx","23","Icon","hex","#7a5a3c","categorical","","—","const p = ['#9c6b4a','#7a5a3c','#5a6e5a','#6b5a7a','#8a5a5a','#5a7a8a','#7a6b5a','#4a6b5a'];"
"src/components/layout/AppHeader.jsx","23","Icon","hex","#5a6e5a","?","","—","const p = ['#9c6b4a','#7a5a3c','#5a6e5a','#6b5a7a','#8a5a5a','#5a7a8a','#7a6b5a','#4a6b5a'];"
"src/components/layout/AppHeader.jsx","23","Icon","hex","#6b5a7a","?","","—","const p = ['#9c6b4a','#7a5a3c','#5a6e5a','#6b5a7a','#8a5a5a','#5a7a8a','#7a6b5a','#4a6b5a'];"
"src/components/layout/AppHeader.jsx","23","Icon","hex","#8a5a5a","?","","—","const p = ['#9c6b4a','#7a5a3c','#5a6e5a','#6b5a7a','#8a5a5a','#5a7a8a','#7a6b5a','#4a6b5a'];"
"src/components/layout/AppHeader.jsx","23","Icon","hex","#5a7a8a","?","","—","const p = ['#9c6b4a','#7a5a3c','#5a6e5a','#6b5a7a','#8a5a5a','#5a7a8a','#7a6b5a','#4a6b5a'];"
"src/components/layout/AppHeader.jsx","23","Icon","hex","#7a6b5a","?","","—","const p = ['#9c6b4a','#7a5a3c','#5a6e5a','#6b5a7a','#8a5a5a','#5a7a8a','#7a6b5a','#4a6b5a'];"
"src/components/layout/AppHeader.jsx","23","Icon","hex","#4a6b5a","?","","—","const p = ['#9c6b4a','#7a5a3c','#5a6e5a','#6b5a7a','#8a5a5a','#5a7a8a','#7a6b5a','#4a6b5a'];"
"src/components/layout/AppHeader.jsx","297","AppHeader","hex","#fbf8f3","brand","","text","color: active ? '#fbf8f3' : 'rgba(230,221,208,0.55)',"
"src/components/layout/AppHeader.jsx","297","AppHeader","rgb","rgba(230,221,208,0.55)","?","","text","color: active ? '#fbf8f3' : 'rgba(230,221,208,0.55)',"
"src/components/layout/AppHeader.jsx","303","AppHeader","rgb","rgba(230,221,208,0.85)","?","","—","onMouseEnter={e => { if (!active) e.currentTarget.style.color = 'rgba(230,221,208,0.85)'; }}"
"src/components/layout/AppHeader.jsx","304","AppHeader","rgb","rgba(230,221,208,0.55)","?","","—","onMouseLeave={e => { if (!active) e.currentTarget.style.color = 'rgba(230,221,208,0.55)'; }}>"
"src/components/layout/AppHeader.jsx","308","AppHeader","token","T.danger","event","","r 999px · solid bg · text","<span style={{ position: 'absolute', top: 8, right: 4, background: T.danger, color: '#fff', borderRadius: '999px', fontSize: 8, fontWeight: 800, minWi"
"src/components/layout/AppHeader.jsx","308","AppHeader","hex","#fff","brand","","r 999px · solid bg · text","<span style={{ position: 'absolute', top: 8, right: 4, background: T.danger, color: '#fff', borderRadius: '999px', fontSize: 8, fontWeight: 800, minWi"
"src/components/layout/AppHeader.jsx","313","AppHeader","token","T.danger","event","","r 999px · solid bg · text","<span style={{ position: 'absolute', top: 9, right: 5, background: T.danger, color: '#fff', borderRadius: '999px', fontSize: 8, fontWeight: 800, minWi"
"src/components/layout/AppHeader.jsx","313","AppHeader","hex","#fff","brand","","r 999px · solid bg · text","<span style={{ position: 'absolute', top: 9, right: 5, background: T.danger, color: '#fff', borderRadius: '999px', fontSize: 8, fontWeight: 800, minWi"
"src/components/layout/AppHeader.jsx","319","AppHeader","rgb","rgba(255,255,255,0.4)","?","","text","<div style={{ display: 'flex', alignItems: 'center', marginLeft: 8, fontSize: 11, color: 'rgba(255,255,255,0.4)', fontWeight: 600, fontStyle: 'italic'"
"src/components/layout/AppHeader.jsx","339","AppHeader","rgb","rgba(230,221,208,0.75)","?","","dot · text","color: 'rgba(230,221,208,0.75)',"
"src/components/layout/AppHeader.jsx","342","AppHeader","rgb","rgba(255,255,255,0.10)","?","","—","onMouseEnter={e => { e.currentTarget.style.background = 'rgba(255,255,255,0.10)'; }}"
"src/components/layout/AppHeader.jsx","353","AppHeader","rgb","rgba(28,25,23,0.45)","brand","","tint bg","style={{ position: 'fixed', inset: 0, zIndex: 1199, background: 'rgba(28,25,23,0.45)', backdropFilter: 'blur(2px)' }}/>"
"src/components/layout/AppHeader.jsx","359","AppHeader","rgb","rgba(0,0,0,0.22)","brand","","pill r12 · 1px border · shadow","borderRadius: 12, boxShadow: '0 24px 64px rgba(0,0,0,0.22)',"
"src/components/layout/AppHeader.jsx","364","AppHeader","token","T.inkMuted","neutral-status","","svg","<svg width=""16"" height=""16"" viewBox=""0 0 16 16"" fill=""none"" stroke={T.inkMuted} strokeWidth=""1.5"">"
"src/components/layout/AppHeader.jsx","379","AppHeader","token","T.inkMuted","neutral-status","","text","style={{ background: 'none', border: 'none', color: T.inkMuted, cursor: 'pointer', fontSize: 18, padding: 0, lineHeight: 1 }}>×</button>"
"src/components/layout/AppHeader.jsx","381","AppHeader","token","T.inkMuted","type","","r 4 · 1px border · text","<span style={{ fontSize: 11, color: T.inkMuted, padding: '2px 6px', borderRadius: 4, border: `1px solid ${T.border}`, background: T.surface2, fontFami"
"src/components/layout/AppHeader.jsx","386","AppHeader","token","T.inkMuted","type","","text","<div style={{ padding: 32, textAlign: 'center', color: T.inkMuted, fontSize: 13, fontFamily: T.sans }}>"
"src/components/layout/AppHeader.jsx","396","AppHeader","token","T.inkMuted","neutral-status","","text","if (!mA.length && !mC.length && !mO.length) return <div style={{ padding: '1.5rem', textAlign: 'center', color: T.inkMuted, fontSize: 13, fontFamily: "
"src/components/layout/AppHeader.jsx","397","AppHeader","token","T.inkMuted","type","","tint bg · text","const GH = ({ label }) => <div style={{ padding: '6px 12px', fontSize: 10, fontWeight: 700, color: T.inkMuted, textTransform: 'uppercase', letterSpaci"
"src/components/layout/AppHeader.jsx","403","AppHeader","token","T.inkMuted","type","","text","{secondary && <div style={{ fontSize: 11, color: T.inkMuted, marginTop: 1, fontFamily: T.sans }}>{secondary}</div>}"
"src/components/layout/AppHeader.jsx","405","AppHeader","token","T.inkMuted","type","","text","{meta && <span style={{ fontSize: 10, color: T.inkMuted, fontFamily: T.sans, flexShrink: 0, marginLeft: 8 }}>{meta}</span>}"
"src/components/layout/AppHeader.jsx","426","AppHeader","token","T.danger","neutral-status","","r T.r · text","style={{ background: notifications.length > 0 ? T.danger : 'transparent', color: T.surfaceInkFg, border: 'none', borderRadius: T.r, width: 32, height:"
"src/components/layout/AppHeader.jsx","427","AppHeader","rgb","rgba(255,255,255,0.1)","?","","r T.r · text","onMouseEnter={e => { if (!notifications.length) e.currentTarget.style.background = 'rgba(255,255,255,0.1)'; }}"
"src/components/layout/AppHeader.jsx","429","AppHeader","rgb","rgba(230,221,208,0.75)","?","","—","<Icon name=""bell"" size={16} color=""rgba(230,221,208,0.75)""/>"
"src/components/layout/AppHeader.jsx","431","AppHeader","token","T.warn","?","","dot · solid bg · text","<span style={{ position: 'absolute', top: -3, right: -3, background: T.warn, color: '#fff', borderRadius: '50%', width: 14, height: 14, fontSize: 8, f"
"src/components/layout/AppHeader.jsx","431","AppHeader","hex","#fff","brand","","dot · solid bg · text","<span style={{ position: 'absolute', top: -3, right: -3, background: T.warn, color: '#fff', borderRadius: '50%', width: 14, height: 14, fontSize: 8, f"
"src/components/layout/AppHeader.jsx","437","AppHeader","rgb","rgba(42,38,34,0.14)","brand","","r 6 · 1px border · shadow","<div style={{ position: isMobile ? 'fixed' : 'absolute', top: isMobile ? 0 : 40, right: 0, left: isMobile ? 0 : 'auto', bottom: isMobile ? 0 : 'auto',"
"src/components/layout/AppHeader.jsx","440","AppHeader","token","T.inkMuted","neutral-status","","text","<button onClick={() => setShowNotifications(false)} style={{ background: 'none', border: 'none', cursor: 'pointer', color: T.inkMuted, fontSize: 18, p"
"src/components/layout/AppHeader.jsx","443","AppHeader","token","T.inkMuted","type","","text","? <div style={{ padding: '2rem', textAlign: 'center', color: T.inkMuted, fontSize: 13 }}>No notifications</div>"
"src/components/layout/AppHeader.jsx","479","AppHeader","hex","#fef4e6","brand","","dot · text","style={{ width: 30, height: 30, borderRadius: '50%', background: _avatarBg(currentUser), color: '#fef4e6', display: 'flex', alignItems: 'center', just"
"src/components/layout/AppHeader.jsx","487","AppHeader","rgb","rgba(42,38,34,0.18)","brand","","r isMobile ? 0 : 6 · 1px border · shadow","<div className=""spt-profile-panel"" style={{ position: isMobile ? 'fixed' : 'fixed', top: isMobile ? 0 : 56, right: isMobile ? 0 : 16, left: isMobile ?"
"src/components/layout/AppHeader.jsx","496","AppHeader","hex","#fef4e6","brand","","dot · text","<div style={{ width: 44, height: 44, borderRadius: '50%', background: _avatarBg(currentUser), color: '#fef4e6', display: 'flex', alignItems: 'center',"
"src/components/layout/AppHeader.jsx","499","AppHeader","token","T.inkMuted","type","","text","<div style={{ color: T.inkMuted, fontSize: 12, marginTop: 2, fontFamily: T.sans }}>{clerkUser?.emailAddresses?.[0]?.emailAddress}</div>"
"src/components/layout/AppHeader.jsx","501","AppHeader","rgb","rgba(200,185,154,0.18)","?","","r T.r · tint bg · text","<span style={{ background: 'rgba(200,185,154,0.18)', color: T.gold, fontSize: 9.5, fontWeight: 700, padding: '2px 8px', borderRadius: T.r, textTransfo"
"src/components/layout/AppHeader.jsx","501","AppHeader","rgb","rgba(200,185,154,0.3)","?","","r T.r · tint bg · text","<span style={{ background: 'rgba(200,185,154,0.18)', color: T.gold, fontSize: 9.5, fontWeight: 700, padding: '2px 8px', borderRadius: T.r, textTransfo"
"src/components/layout/AppHeader.jsx","507","AppHeader","rgb","rgba(255,255,255,0.1)","?","","r T.r · tint bg · text","<button onClick={() => { setQuickLogOpen(v => !v); setShowProfilePanel(false); }} title=""Quick-log"" style={{ background: 'rgba(255,255,255,0.1)', bord"
"src/components/layout/AppHeader.jsx","507","AppHeader","rgb","rgba(255,255,255,0.18)","?","","r T.r · tint bg · text","<button onClick={() => { setQuickLogOpen(v => !v); setShowProfilePanel(false); }} title=""Quick-log"" style={{ background: 'rgba(255,255,255,0.1)', bord"
"src/components/layout/AppHeader.jsx","511","AppHeader","hex","#fff","brand","","r T.r · tint bg · text","<OrganizationSwitcher appearance={{ elements: { rootBox: { display: 'flex', alignItems: 'center' }, organizationSwitcherTrigger: { padding: '3px 8px',"
"src/components/layout/AppHeader.jsx","511","AppHeader","rgb","rgba(255,255,255,0.18)","?","","r T.r · tint bg · text","<OrganizationSwitcher appearance={{ elements: { rootBox: { display: 'flex', alignItems: 'center' }, organizationSwitcherTrigger: { padding: '3px 8px',"
"src/components/layout/AppHeader.jsx","511","AppHeader","rgb","rgba(255,255,255,0.1)","?","","r T.r · tint bg · text","<OrganizationSwitcher appearance={{ elements: { rootBox: { display: 'flex', alignItems: 'center' }, organizationSwitcherTrigger: { padding: '3px 8px',"
"src/components/layout/AppHeader.jsx","513","AppHeader","rgb","rgba(255,255,255,0.18)","?","","r T.r · tint bg · text","<button onClick={handleLogout} title=""Sign out"" style={{ background: 'none', border: '1px solid rgba(255,255,255,0.18)', color: 'rgba(230,221,208,0.6)"
"src/components/layout/AppHeader.jsx","513","AppHeader","rgb","rgba(230,221,208,0.6)","?","","r T.r · tint bg · text","<button onClick={handleLogout} title=""Sign out"" style={{ background: 'none', border: '1px solid rgba(255,255,255,0.18)', color: 'rgba(230,221,208,0.6)"
"src/components/layout/AppHeader.jsx","514","AppHeader","token","T.danger","neutral-status","","r T.r · text","onMouseEnter={e => { e.currentTarget.style.background = T.danger; e.currentTarget.style.color = '#fff'; e.currentTarget.style.borderColor = T.danger; "
"src/components/layout/AppHeader.jsx","514","AppHeader","token","T.danger","neutral-status","","r T.r · text","onMouseEnter={e => { e.currentTarget.style.background = T.danger; e.currentTarget.style.color = '#fff'; e.currentTarget.style.borderColor = T.danger; "
"src/components/layout/AppHeader.jsx","514","AppHeader","hex","#fff","brand","","r T.r · text","onMouseEnter={e => { e.currentTarget.style.background = T.danger; e.currentTarget.style.color = '#fff'; e.currentTarget.style.borderColor = T.danger; "
"src/components/layout/AppHeader.jsx","515","AppHeader","rgb","rgba(230,221,208,0.6)","?","","r T.r · text","onMouseLeave={e => { e.currentTarget.style.background = 'none'; e.currentTarget.style.color = 'rgba(230,221,208,0.6)'; e.currentTarget.style.borderCol"
"src/components/layout/AppHeader.jsx","515","AppHeader","rgb","rgba(255,255,255,0.18)","?","","r T.r · text","onMouseLeave={e => { e.currentTarget.style.background = 'none'; e.currentTarget.style.color = 'rgba(230,221,208,0.6)'; e.currentTarget.style.borderCol"
"src/components/layout/AppHeader.jsx","540","AppHeader","token","T.inkMuted","type","","text","<div style={{ marginBottom: '0.875rem' }}><label style={panelLabel}>Mobile <span style={{ fontWeight: 400, color: T.inkMuted }}>(SMS notifications)</s"
"src/components/layout/AppHeader.jsx","554","AppHeader","token","T.inkMuted","type","","text","<div style={{ fontSize: '0.6875rem', color: T.inkMuted, marginTop: 4, lineHeight: 1.5, fontFamily: T.sans }}>"
"src/components/layout/AppHeader.jsx","589","AppHeader","token","T.inkMuted","type","","text","{alertType === 'dealSilent' && <div style={{ fontSize: 10, fontWeight: 700, color: T.inkMuted, textTransform: 'uppercase', letterSpacing: '0.06em', ma"
"src/components/layout/AppHeader.jsx","590","AppHeader","token","T.inkMuted","type","","text","{(alertType === 'quoteApproved' || (alertType === 'quotePending' && (isManager || isAdmin))) && <div style={{ fontSize: 10, fontWeight: 700, color: T."
"src/components/layout/AppHeader.jsx","595","AppHeader","rgb","rgba(122,90,60,0.12)","categorical","","r T.r · tint bg · text","{(alertType === 'managerAlerts' || alertType === 'quotePending') && <span style={{ fontSize: 9.5, fontWeight: 700, background: 'rgba(122,90,60,0.12)',"
"src/components/layout/AppHeader.jsx","597","AppHeader","token","T.inkMuted","type","","r T.r · tint bg · text","{isDigestOnly && <div style={{ fontSize: 11, color: T.inkMuted, marginTop: 1, fontFamily: T.sans }}>Digest only</div>}"
"src/components/layout/AppHeader.jsx","601","AppHeader","hex","#fff","brand","","r 999px · solid bg","<span style={{ position: 'absolute', top: 2, left: pref.enabled ? 18 : 2, width: 16, height: 16, borderRadius: '50%', background: '#fff', transition: "
"src/components/layout/AppHeader.jsx","622","AppHeader","token","T.inkMuted","type","","text","<div style={{ fontSize: '0.8125rem', fontWeight: 600, color: smsEnabled ? T.ink : T.inkMuted, fontFamily: T.sans }}>{label}</div>"
"src/components/layout/AppHeader.jsx","623","AppHeader","token","T.inkMuted","type","","text","{desc && <div style={{ fontSize: 11, color: T.inkMuted, marginTop: 1, fontFamily: T.sans }}>{desc}</div>}"
"src/components/layout/AppHeader.jsx","626","AppHeader","hex","#fff","brand","","r 999px · solid bg","<span style={{ position: 'absolute', top: 2, left: sms[smsKey] && smsEnabled ? 18 : 2, width: 16, height: 16, borderRadius: '50%', background: '#fff',"
"src/components/layout/AppHeader.jsx","632","AppHeader","token","T.inkMuted","type","","text","<div style={{ fontSize: 10, fontWeight: 700, color: T.inkMuted, textTransform: 'uppercase', letterSpacing: '0.06em', marginBottom: '0.625rem', fontFam"
"src/components/layout/AppHeader.jsx","633","AppHeader","token","T.warn","?","","r T.r · tint bg · text","{!(myProfile?.mobile || myProfile?.phone) && <div style={{ fontSize: 12, color: T.warn, background: 'rgba(184,115,51,0.08)', border: '1px solid rgba(1"
"src/components/layout/AppHeader.jsx","633","AppHeader","rgb","rgba(184,115,51,0.08)","?","","r T.r · tint bg · text","{!(myProfile?.mobile || myProfile?.phone) && <div style={{ fontSize: 12, color: T.warn, background: 'rgba(184,115,51,0.08)', border: '1px solid rgba(1"
"src/components/layout/AppHeader.jsx","633","AppHeader","rgb","rgba(184,115,51,0.3)","?","","r T.r · tint bg · text","{!(myProfile?.mobile || myProfile?.phone) && <div style={{ fontSize: 12, color: T.warn, background: 'rgba(184,115,51,0.08)', border: '1px solid rgba(1"
"src/components/layout/AppHeader.jsx","637","AppHeader","token","T.inkMuted","type","","text","<div style={{ fontSize: 11, color: T.inkMuted, marginTop: 1, fontFamily: T.sans }}>{myProfile?.mobile || myProfile?.phone ? `Texts to ${myProfile?.mob"
"src/components/layout/AppHeader.jsx","640","AppHeader","hex","#fff","brand","","r 999px · solid bg","<span style={{ position: 'absolute', top: 2, left: smsEnabled ? 18 : 2, width: 16, height: 16, borderRadius: '50%', background: '#fff', transition: 'l"
"src/components/layout/AppHeader.jsx","679","AppHeader","token","T.inkMuted","type","","text","<div style={{ fontSize: '0.8125rem', color: T.inkMuted, fontFamily: T.sans }}>Loading…</div>"
"src/components/layout/AppHeader.jsx","686","AppHeader","hex","#fbf8f3","brand","","r T.r · solid bg · text","style={{ padding: '0.375rem 0.75rem', background: T.ink, color: '#fbf8f3', border: 'none', borderRadius: T.r,"
"src/components/layout/AppHeader.jsx","691","AppHeader","token","T.inkMuted","type","","text","<div style={{ fontSize: '0.6875rem', color: T.inkMuted, lineHeight: 1.5, fontFamily: T.sans }}>"
"src/components/layout/AppHeader.jsx","696","AppHeader","token","T.inkMuted","type","","text","<div style={{ fontSize: '0.8125rem', color: T.inkMuted, fontFamily: T.sans }}>Your account has no roster row in this workspace yet, so it has no addre"
"src/components/layout/AppHeader.jsx","698","AppHeader","token","T.inkMuted","type","","text","<div style={{ fontSize: '0.8125rem', color: T.inkMuted, fontFamily: T.sans }}>{myBcc?.error ? `Could not load your address — ${myBcc.error}` : 'Email "
"src/components/layout/AppHeader.jsx","712","AppHeader","hex","#4285f4","?","","r T.r · tint bg · 1px border · text","display: 'flex', alignItems: 'center', justifyContent: 'center', fontSize: 14, fontWeight: 700, color: '#4285f4' }}>G</div>"
"src/components/layout/AppHeader.jsx","717","AppHeader","token","T.ok","?","","text","color: calendarLoading ? T.inkMid : calendarConnected ? T.ok : T.inkMuted }}>"
"src/components/layout/AppHeader.jsx","717","AppHeader","token","T.inkMuted","type","","text","color: calendarLoading ? T.inkMid : calendarConnected ? T.ok : T.inkMuted }}>"
"src/components/layout/AppHeader.jsx","725","AppHeader","token","T.inkMuted","type","","text","<div style={{ fontSize: '0.6875rem', color: T.inkMuted, marginTop: 1, fontFamily: T.sans }}>"
"src/components/layout/AppHeader.jsx","731","AppHeader","token","T.ok","?","","pill r999","background: calendarConnected ? `${T.ok}1a` : `${T.inkMuted}1a`,"
"src/components/layout/AppHeader.jsx","731","AppHeader","token","T.inkMuted","type","","pill r999","background: calendarConnected ? `${T.ok}1a` : `${T.inkMuted}1a`,"
"src/components/layout/AppHeader.jsx","732","AppHeader","token","T.ok","?","","pill r999 · text","color: calendarConnected ? T.ok : T.inkMuted }}>"
"src/components/layout/AppHeader.jsx","732","AppHeader","token","T.inkMuted","type","","pill r999 · text","color: calendarConnected ? T.ok : T.inkMuted }}>"
"src/components/layout/AppHeader.jsx","746","AppHeader","token","T.danger","event","","text","<div style={{ fontSize: '0.75rem', color: T.danger, marginBottom: '0.875rem', fontWeight: 600, fontFamily: T.sans }}>"
"src/components/layout/AppHeader.jsx","751","AppHeader","token","T.ok","neutral-status","","text","<div style={{ fontSize: '0.75rem', color: calConnectResult.status === 'success' ? T.ok : T.danger, marginBottom: '0.875rem', fontWeight: 600, fontFami"
"src/components/layout/AppHeader.jsx","751","AppHeader","token","T.danger","neutral-status","","text","<div style={{ fontSize: '0.75rem', color: calConnectResult.status === 'success' ? T.ok : T.danger, marginBottom: '0.875rem', fontWeight: 600, fontFami"
"src/components/layout/AppHeader.jsx","759","AppHeader","hex","#fbf8f3","brand","","text","color: calendarConnected ? T.inkMid : '#fbf8f3',"
"src/components/layout/AppHeader.jsx","780","AppHeader","token","T.danger","destructive","","1px border · text","background: 'transparent', color: T.danger, border: `1px solid ${T.border}`,"
"src/components/layout/AppHeader.jsx","788","AppHeader","token","T.inkMuted","type","","text","<div style={{ fontSize: '0.6875rem', color: T.inkMuted, marginTop: '0.75rem', lineHeight: 1.5, fontFamily: T.sans }}>"
"src/components/layout/ModalLayer.jsx","274","ModalLayer","rgb","rgba(15,23,42,0.6)","?","","tint bg","position: 'fixed', inset: 0, background: 'rgba(15,23,42,0.6)', zIndex: 9998,"
"src/components/layout/ModalLayer.jsx","281","ModalLayer","rgb","rgba(0,0,0,0.25)","brand","","r isMobile ? · shadow","boxShadow: '0 25px 60px rgba(0,0,0,0.25)', animation: 'slideUp 0.18s ease'"
"src/components/layout/ModalLayer.jsx","288","ModalLayer","token","T.inkMuted","type","","r 4px · 1px border · text","<div style={{ fontSize: '0.75rem', color: T.inkMuted, marginTop: '0.125rem' }}>Press <kbd style={{ background: T.surface2, border: `1px solid ${T.bord"
"src/components/layout/ModalLayer.jsx","290","ModalLayer","token","T.inkMuted","neutral-status","","r 4px · 1px border · text","<button onClick={() => setShowShortcuts(false)} style={{ background: 'none', border: 'none', cursor: 'pointer', color: T.inkMuted, fontSize: '1.25rem'"
